number_people,date,day_of_week,month,hour,gymId
28,2022-04-23 12:50,5,4,12,4
29,2022-04-23 13:20,5,4,13,2
29,2022-04-23 13:30,5,4,13,8
39,2022-04-23 13:40,5,4,13,1
38,2022-04-23 13:50,5,4,13,19
30,2022-04-23 14:00,5,4,14,14
27,2022-04-23 14:20,5,4,14,1
26,2022-04-23 14:30,5,4,14,20
32,2022-04-23 14:40,5,4,14,19
36,2022-04-23 14:50,5,4,14,16
30,2022-04-23 15:00,5,4,15,5
25,2022-04-23 15:20,5,4,15,15
38,2022-04-23 15:30,5,4,15,14
42,2022-04-23 15:40,5,4,15,7
39,2022-04-23 15:50,5,4,15,11
46,2022-04-23 16:00,5,4,16,1
42,2022-04-23 16:20,5,4,16,3
37,2022-04-23 16:30,5,4,16,4
47,2022-04-23 16:40,5,4,16,17
39,2022-04-23 16:50,5,4,16,11
35,2022-04-23 17:00,5,4,17,9
50,2022-04-23 17:20,5,4,17,17
45,2022-04-23 17:30,5,4,17,16
49,2022-04-23 17:40,5,4,17,16
44,2022-04-23 17:50,5,4,17,19
45,2022-04-23 18:00,5,4,18,16
28,2022-04-23 18:20,5,4,18,12
54,2022-04-23 18:30,5,4,18,7
34,2022-04-23 18:40,5,4,18,4
46,2022-04-23 18:50,5,4,18,7
41,2022-04-23 19:00,5,4,19,11
21,2022-04-23 19:20,5,4,19,5
38,2022-04-23 19:30,5,4,19,13
48,2022-04-23 19:40,5,4,19,8
41,2022-04-23 19:50,5,4,19,11
40,2022-04-23 20:00,5,4,20,15
41,2022-04-23 20:20,5,4,20,13
40,2022-04-23 20:30,5,4,20,13
45,2022-04-23 20:40,5,4,20,1
41,2022-04-23 20:50,5,4,20,20
52,2022-04-23 21:00,5,4,21,14
49,2022-04-23 21:20,5,4,21,5
46,2022-04-23 21:30,5,4,21,5
42,2022-04-23 21:40,5,4,21,19
42,2022-04-23 21:50,5,4,21,5
43,2022-04-23 22:00,5,4,22,5
38,2022-04-23 22:20,5,4,22,4
48,2022-04-23 22:30,5,4,22,10
44,2022-04-23 22:40,5,4,22,5
37,2022-04-23 22:50,5,4,22,18
32,2022-04-23 23:00,5,4,23,9
3,2022-04-23 23:20,5,4,23,14
1,2022-04-23 23:30,5,4,23,11
2,2022-04-23 23:40,5,4,23,8
1,2022-04-23 23:50,5,4,23,8
2,2022-04-24 0:00,6,4,0,13
0,2022-04-24 0:20,6,4,0,5
0,2022-04-24 0:30,6,4,0,4
0,2022-04-24 0:40,6,4,0,8
0,2022-04-24 0:50,6,4,0,19
1,2022-04-24 1:00,6,4,1,14
0,2022-04-24 5:20,6,4,5,13
1,2022-04-24 5:30,6,4,5,6
0,2022-04-24 5:40,6,4,5,12
1,2022-04-24 5:50,6,4,5,8
0,2022-04-24 6:00,6,4,6,15
1,2022-04-24 6:20,6,4,6,1
0,2022-04-24 6:30,6,4,6,16
1,2022-04-24 6:40,6,4,6,14
0,2022-04-24 6:50,6,4,6,19
1,2022-04-24 7:00,6,4,7,4
0,2022-04-24 7:20,6,4,7,17
1,2022-04-24 7:30,6,4,7,16
1,2022-04-24 7:40,6,4,7,15
2,2022-04-24 7:50,6,4,7,5
5,2022-04-24 8:00,6,4,8,8
9,2022-04-24 8:20,6,4,8,19
12,2022-04-24 8:30,6,4,8,18
11,2022-04-24 8:40,6,4,8,18
22,2022-04-24 8:50,6,4,8,2
24,2022-04-24 9:00,6,4,9,20
25,2022-04-24 9:20,6,4,9,1
25,2022-04-24 9:30,6,4,9,7
26,2022-04-24 9:40,6,4,9,6
27,2022-04-24 9:50,6,4,9,13
39,2022-04-24 10:00,6,4,10,7
38,2022-04-24 10:20,6,4,10,17
30,2022-04-24 10:30,6,4,10,3
32,2022-04-24 10:40,6,4,10,16
39,2022-04-24 10:50,6,4,10,6
30,2022-04-24 11:00,6,4,11,17
26,2022-04-24 11:20,6,4,11,5
25,2022-04-24 11:30,6,4,11,13
24,2022-04-24 11:40,6,4,11,15
24,2022-04-24 11:50,6,4,11,18
27,2022-04-24 12:00,6,4,12,18
33,2022-04-24 12:20,6,4,12,18
28,2022-04-24 12:30,6,4,12,12
29,2022-04-24 12:40,6,4,12,5
23,2022-04-24 12:50,6,4,12,16
21,2022-04-24 13:00,6,4,13,10
22,2022-04-24 13:20,6,4,13,7
20,2022-04-24 13:30,6,4,13,12
16,2022-04-24 13:40,6,4,13,2
20,2022-04-24 13:50,6,4,13,16
19,2022-04-24 14:00,6,4,14,13
24,2022-04-24 14:20,6,4,14,15
22,2022-04-24 14:30,6,4,14,5
11,2022-04-24 14:40,6,4,14,15
23,2022-04-24 14:50,6,4,14,13
23,2022-04-24 15:00,6,4,15,15
22,2022-04-24 15:20,6,4,15,14
29,2022-04-24 15:30,6,4,15,8
33,2022-04-24 15:40,6,4,15,10
36,2022-04-24 15:50,6,4,15,20
39,2022-04-24 16:00,6,4,16,20
36,2022-04-24 16:20,6,4,16,5
35,2022-04-24 16:30,6,4,16,8
36,2022-04-24 16:40,6,4,16,2
39,2022-04-24 16:50,6,4,16,7
41,2022-04-24 17:00,6,4,17,7
33,2022-04-24 17:20,6,4,17,5
45,2022-04-24 17:30,6,4,17,13
41,2022-04-24 17:40,6,4,17,17
42,2022-04-24 17:50,6,4,17,15
47,2022-04-24 18:00,6,4,18,19
41,2022-04-24 18:20,6,4,18,13
43,2022-04-24 18:30,6,4,18,16
50,2022-04-24 18:40,6,4,18,14
50,2022-04-24 18:50,6,4,18,7
50,2022-04-24 19:00,6,4,19,7
28,2022-04-24 19:20,6,4,19,2
40,2022-04-24 19:30,6,4,19,15
46,2022-04-24 19:40,6,4,19,17
31,2022-04-24 19:50,6,4,19,9
37,2022-04-24 20:00,6,4,20,3
49,2022-04-24 20:20,6,4,20,8
29,2022-04-24 20:30,6,4,20,12
52,2022-04-24 20:40,6,4,20,9
53,2022-04-24 20:50,6,4,20,8
44,2022-04-24 21:00,6,4,21,19
46,2022-04-24 21:20,6,4,21,18
44,2022-04-24 21:30,6,4,21,11
41,2022-04-24 21:40,6,4,21,15
36,2022-04-24 21:50,6,4,21,7
40,2022-04-24 22:00,6,4,22,6
27,2022-04-24 22:20,6,4,22,12
42,2022-04-24 22:30,6,4,22,8
27,2022-04-24 22:40,6,4,22,12
48,2022-04-24 22:50,6,4,22,10
39,2022-04-24 23:00,6,4,23,5
42,2022-04-24 23:20,6,4,23,10
40,2022-04-24 23:30,6,4,23,18
37,2022-04-24 23:40,6,4,23,20
27,2022-04-24 23:50,6,4,23,14
32,2022-04-25 0:00,0,4,0,16
25,2022-04-25 0:20,0,4,0,3
23,2022-04-25 0:30,0,4,0,5
19,2022-04-25 0:40,0,4,0,19
11,2022-04-25 0:50,0,4,0,8
7,2022-04-25 1:00,0,4,1,16
0,2022-04-25 5:20,0,4,5,6
1,2022-04-25 5:30,0,4,5,18
0,2022-04-25 5:40,0,4,5,17
1,2022-04-25 5:50,0,4,5,12
8,2022-04-25 6:00,0,4,6,13
9,2022-04-25 6:20,0,4,6,4
13,2022-04-25 6:30,0,4,6,2
18,2022-04-25 6:40,0,4,6,5
18,2022-04-25 6:50,0,4,6,16
16,2022-04-25 7:00,0,4,7,7
22,2022-04-25 7:20,0,4,7,2
22,2022-04-25 7:30,0,4,7,16
17,2022-04-25 7:40,0,4,7,14
19,2022-04-25 7:50,0,4,7,4
21,2022-04-25 8:00,0,4,8,18
24,2022-04-25 8:20,0,4,8,19
30,2022-04-25 8:30,0,4,8,19
35,2022-04-25 8:40,0,4,8,20
28,2022-04-25 8:50,0,4,8,17
28,2022-04-25 9:00,0,4,9,14
29,2022-04-25 9:20,0,4,9,12
36,2022-04-25 9:30,0,4,9,17
30,2022-04-25 9:40,0,4,9,1
39,2022-04-25 9:50,0,4,9,6
42,2022-04-25 10:00,0,4,10,3
41,2022-04-25 10:20,0,4,10,6
41,2022-04-25 10:30,0,4,10,19
44,2022-04-25 10:40,0,4,10,5
42,2022-04-25 10:50,0,4,10,1
49,2022-04-25 11:00,0,4,11,5
51,2022-04-25 11:20,0,4,11,6
48,2022-04-25 11:30,0,4,11,1
52,2022-04-25 11:40,0,4,11,8
50,2022-04-25 11:50,0,4,11,15
49,2022-04-25 12:00,0,4,12,9
47,2022-04-25 12:20,0,4,12,11
36,2022-04-25 12:30,0,4,12,5
44,2022-04-25 12:40,0,4,12,7
43,2022-04-25 12:50,0,4,12,1
49,2022-04-25 13:00,0,4,13,8
41,2022-04-25 13:20,0,4,13,2
45,2022-04-25 13:30,0,4,13,19
42,2022-04-25 13:40,0,4,13,9
40,2022-04-25 13:50,0,4,13,5
44,2022-04-25 14:00,0,4,14,20
31,2022-04-25 14:20,0,4,14,7
30,2022-04-25 14:30,0,4,14,19
33,2022-04-25 14:40,0,4,14,18
31,2022-04-25 14:50,0,4,14,3
42,2022-04-25 15:00,0,4,15,11
47,2022-04-25 15:20,0,4,15,2
43,2022-04-25 15:30,0,4,15,13
33,2022-04-25 15:40,0,4,15,4
25,2022-04-25 15:50,0,4,15,12
41,2022-04-25 16:00,0,4,16,7
46,2022-04-25 16:20,0,4,16,8
53,2022-04-25 16:30,0,4,16,18
41,2022-04-25 16:40,0,4,16,13
67,2022-04-25 16:50,0,4,16,15
42,2022-04-25 17:00,0,4,17,1
48,2022-04-25 17:20,0,4,17,9
25,2022-04-25 17:30,0,4,17,12
44,2022-04-25 17:40,0,4,17,2
49,2022-04-25 17:50,0,4,17,7
47,2022-04-25 18:00,0,4,18,6
43,2022-04-25 18:20,0,4,18,16
57,2022-04-25 18:30,0,4,18,6
27,2022-04-25 18:40,0,4,18,12
29,2022-04-25 18:50,0,4,18,12
59,2022-04-25 19:00,0,4,19,20
54,2022-04-25 19:20,0,4,19,15
33,2022-04-25 19:30,0,4,19,4
43,2022-04-25 19:40,0,4,19,11
62,2022-04-25 19:50,0,4,19,18
58,2022-04-25 20:00,0,4,20,17
63,2022-04-25 20:20,0,4,20,7
60,2022-04-25 20:30,0,4,20,15
74,2022-04-25 20:40,0,4,20,15
60,2022-04-25 20:50,0,4,20,3
74,2022-04-25 21:00,0,4,21,7
66,2022-04-25 21:20,0,4,21,17
54,2022-04-25 21:30,0,4,21,14
65,2022-04-25 21:40,0,4,21,19
51,2022-04-25 21:50,0,4,21,9
41,2022-04-25 22:00,0,4,22,16
41,2022-04-25 22:20,0,4,22,1
48,2022-04-25 22:30,0,4,22,1
53,2022-04-25 22:40,0,4,22,20
45,2022-04-25 22:50,0,4,22,5
61,2022-04-25 23:00,0,4,23,19
35,2022-04-25 23:20,0,4,23,4
33,2022-04-25 23:30,0,4,23,4
53,2022-04-25 23:40,0,4,23,9
58,2022-04-25 23:50,0,4,23,8
42,2022-04-26 0:00,1,4,0,9
41,2022-04-26 0:20,1,4,0,20
28,2022-04-26 0:30,1,4,0,12
23,2022-04-26 0:40,1,4,0,2
16,2022-04-26 0:50,1,4,0,19
13,2022-04-26 1:00,1,4,1,18
1,2022-04-26 5:20,1,4,5,19
1,2022-04-26 5:30,1,4,5,10
2,2022-04-26 5:40,1,4,5,18
0,2022-04-26 5:50,1,4,5,17
4,2022-04-26 6:00,1,4,6,2
5,2022-04-26 6:20,1,4,6,7
10,2022-04-26 6:30,1,4,6,18
13,2022-04-26 6:40,1,4,6,14
14,2022-04-26 6:50,1,4,6,1
15,2022-04-26 7:00,1,4,7,12
22,2022-04-26 7:20,1,4,7,13
22,2022-04-26 7:30,1,4,7,4
13,2022-04-26 7:40,1,4,7,3
21,2022-04-26 7:50,1,4,7,15
35,2022-04-26 8:00,1,4,8,8
33,2022-04-26 8:20,1,4,8,5
31,2022-04-26 8:30,1,4,8,6
34,2022-04-26 8:40,1,4,8,14
36,2022-04-26 8:50,1,4,8,2
38,2022-04-26 9:00,1,4,9,14
35,2022-04-26 9:20,1,4,9,8
45,2022-04-26 9:30,1,4,9,2
37,2022-04-26 9:40,1,4,9,10
33,2022-04-26 9:50,1,4,9,3
36,2022-04-26 10:00,1,4,10,11
48,2022-04-26 10:20,1,4,10,6
44,2022-04-26 10:30,1,4,10,2
42,2022-04-26 10:40,1,4,10,10
45,2022-04-26 10:50,1,4,10,18
44,2022-04-26 11:00,1,4,11,9
47,2022-04-26 11:20,1,4,11,16
48,2022-04-26 11:30,1,4,11,17
44,2022-04-26 11:40,1,4,11,9
52,2022-04-26 11:50,1,4,11,19
28,2022-04-26 12:00,1,4,12,12
40,2022-04-26 12:20,1,4,12,2
39,2022-04-26 12:30,1,4,12,17
44,2022-04-26 12:40,1,4,12,16
39,2022-04-26 12:50,1,4,12,19
43,2022-04-26 13:00,1,4,13,1
35,2022-04-26 13:20,1,4,13,6
37,2022-04-26 13:30,1,4,13,13
36,2022-04-26 13:40,1,4,13,4
35,2022-04-26 13:50,1,4,13,1
36,2022-04-26 14:00,1,4,14,15
42,2022-04-26 14:30,1,4,14,18
42,2022-04-26 14:40,1,4,14,3
35,2022-04-26 14:50,1,4,14,11
40,2022-04-26 15:00,1,4,15,18
40,2022-04-26 15:20,1,4,15,6
46,2022-04-26 15:30,1,4,15,14
41,2022-04-26 15:40,1,4,15,5
48,2022-04-26 15:50,1,4,15,18
46,2022-04-26 16:00,1,4,16,8
59,2022-04-26 16:20,1,4,16,3
43,2022-04-26 16:30,1,4,16,13
43,2022-04-26 16:40,1,4,16,2
28,2022-04-26 16:50,1,4,16,12
43,2022-04-26 17:00,1,4,17,2
52,2022-04-26 17:20,1,4,17,9
33,2022-04-26 17:30,1,4,17,4
42,2022-04-26 17:40,1,4,17,5
49,2022-04-26 17:50,1,4,17,6
41,2022-04-26 18:00,1,4,18,1
33,2022-04-26 18:20,1,4,18,4
52,2022-04-26 18:30,1,4,18,9
54,2022-04-26 18:40,1,4,18,15
45,2022-04-26 18:50,1,4,18,5
59,2022-04-26 19:00,1,4,19,9
44,2022-04-26 19:20,1,4,19,2
41,2022-04-26 19:30,1,4,19,13
45,2022-04-26 19:40,1,4,19,16
75,2022-04-26 19:50,1,4,19,8
57,2022-04-26 20:00,1,4,20,6
26,2022-04-26 20:20,1,4,20,12
34,2022-04-26 20:30,1,4,20,4
44,2022-04-26 20:40,1,4,20,16
44,2022-04-26 20:50,1,4,20,16
29,2022-04-26 21:00,1,4,21,12
36,2022-04-26 21:20,1,4,21,4
48,2022-04-26 21:30,1,4,21,14
50,2022-04-26 21:40,1,4,21,20
43,2022-04-26 21:50,1,4,21,1
53,2022-04-26 22:00,1,4,22,8
47,2022-04-26 22:20,1,4,22,9
48,2022-04-26 22:30,1,4,22,9
47,2022-04-26 22:40,1,4,22,16
49,2022-04-26 22:50,1,4,22,7
46,2022-04-26 23:00,1,4,23,1
49,2022-04-26 23:20,1,4,23,3
57,2022-04-26 23:30,1,4,23,17
42,2022-04-26 23:40,1,4,23,13
41,2022-04-26 23:50,1,4,23,11
51,2022-04-27 0:00,2,4,0,14
33,2022-04-27 0:20,2,4,0,13
34,2022-04-27 0:30,2,4,0,20
30,2022-04-27 0:40,2,4,0,11
24,2022-04-27 0:50,2,4,0,6
22,2022-04-27 1:00,2,4,1,13
1,2022-04-27 5:20,2,4,5,18
1,2022-04-27 5:30,2,4,5,5
1,2022-04-27 5:40,2,4,5,15
2,2022-04-27 5:50,2,4,5,17
7,2022-04-27 6:00,2,4,6,10
9,2022-04-27 6:20,2,4,6,16
12,2022-04-27 6:30,2,4,6,6
16,2022-04-27 6:40,2,4,6,11
27,2022-04-27 6:50,2,4,6,6
25,2022-04-27 7:00,2,4,7,9
22,2022-04-27 7:20,2,4,7,1
23,2022-04-27 7:30,2,4,7,20
28,2022-04-27 7:40,2,4,7,1
30,2022-04-27 7:50,2,4,7,11
29,2022-04-27 8:00,2,4,8,18
27,2022-04-27 8:20,2,4,8,10
21,2022-04-27 8:30,2,4,8,3
26,2022-04-27 8:40,2,4,8,17
30,2022-04-27 8:50,2,4,8,11
34,2022-04-27 9:00,2,4,9,18
35,2022-04-27 9:20,2,4,9,3
35,2022-04-27 9:30,2,4,9,11
28,2022-04-27 9:40,2,4,9,19
36,2022-04-27 9:50,2,4,9,8
32,2022-04-27 10:00,2,4,10,4
30,2022-04-27 10:20,2,4,10,17
30,2022-04-27 10:30,2,4,10,7
35,2022-04-27 10:40,2,4,10,10
38,2022-04-27 10:50,2,4,10,16
34,2022-04-27 11:00,2,4,11,15
42,2022-04-27 11:20,2,4,11,16
35,2022-04-27 11:30,2,4,11,19
29,2022-04-27 11:40,2,4,11,13
46,2022-04-27 11:50,2,4,11,17
57,2022-04-27 12:00,2,4,12,8
46,2022-04-27 12:20,2,4,12,7
43,2022-04-27 12:30,2,4,12,14
40,2022-04-27 12:40,2,4,12,7
41,2022-04-27 12:50,2,4,12,11
41,2022-04-27 13:00,2,4,13,2
41,2022-04-27 13:20,2,4,13,8
37,2022-04-27 13:30,2,4,13,18
35,2022-04-27 13:40,2,4,13,4
34,2022-04-27 13:50,2,4,13,9
28,2022-04-27 14:20,2,4,14,12
31,2022-04-27 14:30,2,4,14,13
36,2022-04-27 14:40,2,4,14,2
38,2022-04-27 14:50,2,4,14,20
36,2022-04-27 15:00,2,4,15,3
49,2022-04-27 15:47,2,4,15,20
44,2022-04-27 15:57,2,4,15,13
69,2022-04-27 16:20,2,4,16,3
44,2022-04-27 16:30,2,4,16,5
57,2022-04-27 16:40,2,4,16,7
43,2022-04-27 16:50,2,4,16,2
52,2022-04-27 17:00,2,4,17,17
37,2022-04-27 17:20,2,4,17,4
42,2022-04-27 17:30,2,4,17,16
41,2022-04-27 17:40,2,4,17,1
34,2022-04-27 17:50,2,4,17,4
43,2022-04-27 18:00,2,4,18,11
43,2022-04-27 18:20,2,4,18,13
28,2022-04-27 18:30,2,4,18,12
26,2022-04-27 18:40,2,4,18,12
34,2022-04-27 18:50,2,4,18,4
69,2022-04-27 19:00,2,4,19,19
63,2022-04-27 19:20,2,4,19,17
64,2022-04-27 19:30,2,4,19,18
53,2022-04-27 19:40,2,4,19,6
49,2022-04-27 19:50,2,4,19,5
48,2022-04-27 20:00,2,4,20,18
58,2022-04-27 20:20,2,4,20,7
56,2022-04-27 20:30,2,4,20,19
64,2022-04-27 20:40,2,4,20,19
44,2022-04-27 20:50,2,4,20,11
56,2022-04-27 21:00,2,4,21,14
45,2022-04-27 21:20,2,4,21,11
59,2022-04-27 21:30,2,4,21,10
50,2022-04-27 21:40,2,4,21,20
50,2022-04-27 21:50,2,4,21,15
29,2022-04-27 22:00,2,4,22,12
46,2022-04-27 22:20,2,4,22,8
49,2022-04-27 22:30,2,4,22,9
49,2022-04-27 22:40,2,4,22,17
51,2022-04-27 22:50,2,4,22,15
55,2022-04-27 23:00,2,4,23,14
43,2022-04-27 23:20,2,4,23,16
53,2022-04-27 23:30,2,4,23,7
43,2022-04-27 23:40,2,4,23,1
53,2022-04-27 23:50,2,4,23,10
48,2022-04-28 0:00,3,4,0,20
34,2022-04-28 0:20,3,4,0,8
31,2022-04-28 0:30,3,4,0,2
24,2022-04-28 0:40,3,4,0,3
22,2022-04-28 0:50,3,4,0,8
20,2022-04-28 1:00,3,4,1,9
2,2022-04-28 5:20,3,4,5,19
1,2022-04-28 5:30,3,4,5,2
0,2022-04-28 5:40,3,4,5,16
1,2022-04-28 5:50,3,4,5,20
6,2022-04-28 6:00,3,4,6,18
7,2022-04-28 6:20,3,4,6,4
10,2022-04-28 6:30,3,4,6,15
11,2022-04-28 6:40,3,4,6,4
13,2022-04-28 6:50,3,4,6,20
13,2022-04-28 7:00,3,4,7,16
12,2022-04-28 7:20,3,4,7,18
12,2022-04-28 7:30,3,4,7,19
18,2022-04-28 7:40,3,4,7,17
22,2022-04-28 7:50,3,4,7,4
27,2022-04-28 8:00,3,4,8,13
25,2022-04-28 8:20,3,4,8,11
32,2022-04-28 8:30,3,4,8,13
31,2022-04-28 8:40,3,4,8,19
31,2022-04-28 9:20,3,4,9,15
25,2022-04-28 9:57,3,4,9,1
37,2022-04-28 10:20,3,4,10,8
30,2022-04-28 10:30,3,4,10,6
37,2022-04-28 10:40,3,4,10,11
40,2022-04-28 10:50,3,4,10,17
36,2022-04-28 11:00,3,4,11,20
49,2022-04-28 11:20,3,4,11,15
49,2022-04-28 11:30,3,4,11,9
32,2022-04-28 11:40,3,4,11,2
40,2022-04-28 11:50,3,4,11,13
43,2022-04-28 12:00,3,4,12,13
32,2022-04-28 12:20,3,4,12,18
39,2022-04-28 12:30,3,4,12,9
44,2022-04-28 12:40,3,4,12,10
51,2022-04-28 12:50,3,4,12,17
47,2022-04-28 13:00,3,4,13,7
50,2022-04-28 13:20,3,4,13,18
31,2022-04-28 13:30,3,4,13,4
41,2022-04-28 13:40,3,4,13,18
28,2022-04-28 13:50,3,4,13,12
34,2022-04-28 14:00,3,4,14,1
26,2022-04-28 14:20,3,4,14,12
35,2022-04-28 14:30,3,4,14,17
32,2022-04-28 14:40,3,4,14,17
25,2022-04-28 14:50,3,4,14,3
39,2022-04-28 15:20,3,4,15,6
46,2022-04-28 15:50,3,4,15,19
27,2022-04-28 16:00,3,4,16,12
43,2022-04-28 16:20,3,4,16,11
41,2022-04-28 16:30,3,4,16,16
36,2022-04-28 16:40,3,4,16,4
42,2022-04-28 16:50,3,4,16,2
53,2022-04-28 17:00,3,4,17,10
44,2022-04-28 17:20,3,4,17,1
62,2022-04-28 17:30,3,4,17,19
54,2022-04-28 17:40,3,4,17,18
44,2022-04-28 17:50,3,4,17,13
39,2022-04-28 18:00,3,4,18,5
47,2022-04-28 18:20,3,4,18,13
26,2022-04-28 18:30,3,4,18,12
43,2022-04-28 18:40,3,4,18,13
51,2022-04-28 18:50,3,4,18,14
44,2022-04-28 19:00,3,4,19,2
36,2022-04-28 19:20,3,4,19,14
46,2022-04-28 19:30,3,4,19,8
51,2022-04-28 19:40,3,4,19,8
52,2022-04-28 19:50,3,4,19,20
45,2022-04-28 20:00,3,4,20,11
46,2022-04-28 20:20,3,4,20,3
45,2022-04-28 20:30,3,4,20,1
48,2022-04-28 20:40,3,4,20,19
25,2022-04-28 20:50,3,4,20,12
54,2022-04-28 21:00,3,4,21,15
48,2022-04-28 21:20,3,4,21,3
49,2022-04-28 21:30,3,4,21,3
36,2022-04-28 21:40,3,4,21,4
45,2022-04-28 21:50,3,4,21,1
47,2022-04-28 22:00,3,4,22,19
37,2022-04-28 22:20,3,4,22,4
48,2022-04-28 22:30,3,4,22,3
53,2022-04-28 22:40,3,4,22,10
46,2022-04-28 22:50,3,4,22,8
48,2022-04-28 23:00,3,4,23,13
44,2022-04-28 23:20,3,4,23,2
43,2022-04-28 23:30,3,4,23,5
36,2022-04-28 23:40,3,4,23,16
39,2022-04-28 23:50,3,4,23,14
33,2022-04-29 0:00,4,4,0,15
32,2022-04-29 0:20,4,4,0,4
24,2022-04-29 0:30,4,4,0,9
30,2022-04-29 0:40,4,4,0,14
28,2022-04-29 0:50,4,4,0,7
18,2022-04-29 1:00,4,4,1,9
0,2022-04-29 5:20,4,4,5,14
1,2022-04-29 5:30,4,4,5,4
1,2022-04-29 5:40,4,4,5,15
2,2022-04-29 5:50,4,4,5,9
2,2022-04-29 6:00,4,4,6,18
8,2022-04-29 6:20,4,4,6,9
6,2022-04-29 6:30,4,4,6,4
6,2022-04-29 6:40,4,4,6,15
11,2022-04-29 6:50,4,4,6,3
10,2022-04-29 7:00,4,4,7,20
12,2022-04-29 7:20,4,4,7,18
15,2022-04-29 7:30,4,4,7,1
17,2022-04-29 7:40,4,4,7,7
17,2022-04-29 7:50,4,4,7,4
19,2022-04-29 8:00,4,4,8,14
28,2022-04-29 8:20,4,4,8,12
23,2022-04-29 8:30,4,4,8,2
26,2022-04-29 8:40,4,4,8,15
22,2022-04-29 8:50,4,4,8,20
24,2022-04-29 9:00,4,4,9,13
33,2022-04-29 9:20,4,4,9,7
32,2022-04-29 9:30,4,4,9,5
33,2022-04-29 9:40,4,4,9,11
34,2022-04-29 9:50,4,4,9,3
43,2022-04-29 10:00,4,4,10,14
35,2022-04-29 11:20,4,4,11,9
43,2022-04-29 11:50,4,4,11,19
46,2022-04-29 12:00,4,4,12,9
44,2022-04-29 12:20,4,4,12,2
43,2022-04-29 12:31,4,4,12,19
46,2022-04-29 12:40,4,4,12,7
46,2022-04-29 12:41,4,4,12,5
42,2022-04-29 12:52,4,4,12,3
28,2022-04-29 13:00,4,4,13,12
47,2022-04-29 13:02,4,4,13,19
43,2022-04-29 13:20,4,4,13,14
34,2022-04-29 13:30,4,4,13,11
37,2022-04-29 13:40,4,4,13,8
34,2022-04-29 14:00,4,4,14,20
47,2022-04-29 14:20,4,4,14,1
43,2022-04-29 14:30,4,4,14,17
42,2022-04-29 14:40,4,4,14,19
29,2022-04-29 14:50,4,4,14,12
48,2022-04-29 15:00,4,4,15,20
46,2022-04-29 15:20,4,4,15,18
34,2022-04-29 15:30,4,4,15,4
52,2022-04-29 15:40,4,4,15,19
44,2022-04-29 15:50,4,4,15,11
25,2022-04-29 16:00,4,4,16,12
69,2022-04-29 16:20,4,4,16,3
58,2022-04-29 16:30,4,4,16,3
64,2022-04-29 16:40,4,4,16,19
55,2022-04-29 16:50,4,4,16,8
51,2022-04-29 17:00,4,4,17,20
43,2022-04-29 17:20,4,4,17,11
54,2022-04-29 17:30,4,4,17,19
59,2022-04-29 17:40,4,4,17,18
54,2022-04-29 17:50,4,4,17,14
49,2022-04-29 18:00,4,4,18,16
44,2022-04-29 18:20,4,4,18,11
60,2022-04-29 18:30,4,4,18,19
44,2022-04-29 19:20,4,4,19,2
38,2022-04-29 19:30,4,4,19,2
46,2022-04-29 19:40,4,4,19,15
47,2022-04-29 19:50,4,4,19,19
44,2022-04-29 20:00,4,4,20,13
42,2022-04-29 20:20,4,4,20,16
31,2022-04-29 20:30,4,4,20,9
33,2022-04-29 20:40,4,4,20,18
45,2022-04-29 20:50,4,4,20,14
40,2022-04-29 21:00,4,4,21,11
41,2022-04-29 21:20,4,4,21,1
40,2022-04-29 21:30,4,4,21,17
39,2022-04-29 21:40,4,4,21,11
35,2022-04-29 21:50,4,4,21,4
58,2022-04-29 22:00,4,4,22,9
47,2022-04-29 22:20,4,4,22,8
55,2022-04-29 22:30,4,4,22,20
34,2022-04-29 22:40,4,4,22,7
33,2022-04-29 22:50,4,4,22,3
36,2022-04-29 23:00,4,4,23,8
6,2022-04-29 23:20,4,4,23,4
2,2022-04-29 23:30,4,4,23,5
1,2022-04-29 23:40,4,4,23,12
2,2022-04-29 23:50,4,4,23,7
2,2022-04-30 0:00,5,4,0,19
3,2022-04-30 0:20,5,4,0,20
1,2022-04-30 0:30,5,4,0,10
2,2022-04-30 0:40,5,4,0,3
0,2022-04-30 0:50,5,4,0,9
0,2022-04-30 1:00,5,4,1,3
0,2022-04-30 5:20,5,4,5,9
1,2022-04-30 5:30,5,4,5,9
0,2022-04-30 5:40,5,4,5,7
0,2022-04-30 5:50,5,4,5,15
0,2022-04-30 6:00,5,4,6,20
0,2022-04-30 6:20,5,4,6,12
1,2022-04-30 6:30,5,4,6,12
1,2022-04-30 6:40,5,4,6,3
1,2022-04-30 6:50,5,4,6,5
2,2022-04-30 7:00,5,4,7,5
5,2022-04-30 7:20,5,4,7,10
7,2022-04-30 7:30,5,4,7,8
6,2022-04-30 7:40,5,4,7,12
7,2022-04-30 7:50,5,4,7,10
8,2022-04-30 8:00,5,4,8,12
14,2022-04-30 8:20,5,4,8,7
20,2022-04-30 8:30,5,4,8,8
26,2022-04-30 8:40,5,4,8,16
28,2022-04-30 8:50,5,4,8,2
27,2022-04-30 9:00,5,4,9,12
20,2022-04-30 9:20,5,4,9,1
28,2022-04-30 9:30,5,4,9,5
35,2022-04-30 9:40,5,4,9,10
41,2022-04-30 9:50,5,4,9,9
35,2022-04-30 10:00,5,4,10,4
44,2022-04-30 10:20,5,4,10,7
